Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-3441.013	-3611.802	170.789	1.51838	1.808099
6	-3438.545	-3609.036	170.4907	1.571551	1.974739
12	-3444.186	-3614.876	170.6897	1.650506	1.785373
18	-3448.404	-3619.706	171.3018	1.780182	1.226929
24	-3446.277	-3617.476	171.1997	1.844455	1.258581
30	-3441.595	-3612.619	171.0235	1.743231	1.477437
36	-3436.377	-3607.219	170.8415	1.644891	1.682657
42	-3441.69	-3612.623	170.9327	1.655346	1.609603
48	-3438.806	-3609.428	170.622	1.543712	1.905018
54	-3432.522	-3603.145	170.6227	1.583703	1.877409
60	-3436.817	-3607.451	170.6339	1.602638	1.856826
66	-3456.494	-3626.403	169.9087	1.514172	2.389837
72	-3441.933	-3611.96	170.0278	1.305779	2.446093
78	-3438.575	-3608.049	169.4738	1.414891	2.721966
84	-3444.962	-3614.061	169.0985	1.298831	3.019539
90	-3438.819	-3607.538	168.7191	1.169604	3.321517
96	-3435.641	-3604.953	169.3124	1.214663	2.941589
102	-3436.699	-3606.558	169.8592	1.248882	2.586839
108	-3430.56	-3599.499	168.9386	1.212783	3.166196
114	-3443.605	-3613.229	169.6238	1.221224	2.7487
120	-3431.972	-3601.173	169.2016	1.239552	2.99324
126	-3430.087	-3599.303	169.2162	1.284152	2.957647
132	-3440.168	-3608.852	168.6846	1.251324	3.29366
138	-3444.547	-3613.918	169.3711	1.279705	2.86683
144	-3444.333	-3612.224	167.891	1.038602	3.878588
150	-3450.308	-3618.538	168.2301	1.181717	3.600219
156	-3445.287	-3613.517	168.2302	1.195165	3.59238
162	-3453.801	-3622.984	169.183	1.16102	3.051455
168	-3448.041	-3617.868	169.8268	1.438847	2.488725
174	-3449.428	-3618.357	168.9289	1.297124	3.121853
180	-3428.217	-3597.105	168.8886	1.272093	3.160661
186	-3430.35	-3599.588	169.2378	1.218723	2.984015
192	-3440.432	-3609.485	169.0531	1.272259	3.062591
198	-3434.039	-3603.014	168.975	1.307723	3.088056
204	-3440.198	-3610.103	169.9049	1.37318	2.48091
210	-3454.333	-3623.802	169.4685	1.332002	2.775872
216	-3441.331	-3610.217	168.8866	1.319373	3.133789
222	-3437.189	-3606.298	169.1092	1.209756	3.066406
228	-3422.865	-3591.859	168.9944	1.324568	3.066406
234	-3430.423	-3599.777	169.3541	1.24562	2.897724
240	-3450.467	-3618.898	168.4312	1.304404	3.411403
246	-3440.883	-3609.659	168.7764	1.202693	3.268193
252	-3437.872	-3606.333	168.4611	1.227336	3.439007
258	-3445.179	-3612.704	167.5252	1.197888	3.996868
264	-3439.852	-3607.662	167.8092	1.125537	3.875613
270	-3445.418	-3613.198	167.7799	1.098378	3.908014
276	-3444.551	-3613.084	168.533	1.174534	3.427812
282	-3452.544	-3620.477	167.9326	1.066448	3.838689
288	-3442.008	-3611.062	169.0543	1.211752	3.097988
294	-3439.562	-3609.007	169.4448	1.238199	2.847324
300	-3439.121	-3608.625	169.5037	1.269402	2.792554
306	-3433.084	-3602.794	169.7101	1.331716	2.627826
312	-3439.438	-3608.816	169.3777	1.317981	2.839651
318	-3447.631	-3616.283	168.652	1.223089	3.329535
324	-3431.543	-3599.185	167.6415	1.073449	4.001517
330	-3428.031	-3597.022	168.9909	1.231002	3.124282
336	-3435.627	-3603.635	168.0087	1.184147	3.72703
342	-3431.455	-3600.682	169.2265	1.234044	2.981587
348	-3437.297	-3606.168	168.8707	1.265985	3.174939
354	-3439.717	-3608.325	168.6079	1.196157	3.371264
360	-3433.059	-3602.784	169.7249	1.281174	2.649835
366	-3433.458	-3603.065	169.6063	1.363091	2.672461
372	-3431.922	-3600.952	169.0301	1.209446	3.113764
378	-3432.017	-3601.231	169.2144	1.269419	2.967584
384	-3442.259	-3611.413	169.154	1.329822	2.967584
390	-3434.745	-3604.077	169.3319	1.414564	2.808776
396	-3432.215	-3601.635	169.4206	1.281725	2.835594
402	-3428.157	-3597.76	169.6032	1.345965	2.684905
408	-3435.844	-3606.245	170.4014	1.450047	2.114259
414	-3445.27	-3615.863	170.5927	1.638466	1.860491
420	-3425.506	-3596.447	170.9407	1.592689	1.649045
426	-3432.027	-3602.92	170.8929	1.643885	1.646599
432	-3434.105	-3605.153	171.0487	1.781089	1.429364
438	-3424.109	-3595.072	170.9635	1.81781	1.466391
444	-3439.398	-3610.697	171.2992	1.924924	1.102238
450	-3451.857	-3622.279	170.4223	1.533552	2.04553
456	-3446.345	-3616.702	170.3568	1.449819	2.14354
462	-3431.943	-3603.021	171.0786	1.713447	1.458202
468	-3424.065	-3595.112	171.0474	1.612322	1.557271
474	-3435.932	-3606.769	170.8367	1.677787	1.662611
480	-3430.1	-3600.677	170.5767	1.601088	1.896867
486	-3431.523	-3602.204	170.6802	1.55416	1.858302
492	-3438.743	-3609.584	170.8414	1.640241	1.685997
498	-3438.677	-3609.236	170.5588	1.61788	1.897562
504	-3436.721	-3607.09	170.3684	1.507392	2.098289
510	-3440.956	-3610.69	169.7343	1.413618	2.562085
