Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-3426.904	-3597.638	170.7343	1.738039	1.692586
6	-3445.595	-3616.829	171.2336	1.818803	1.251664
12	-3434.654	-3604.754	170.1002	1.427943	2.322982
18	-3437.446	-3607.586	170.1392	1.428201	2.297921
24	-3436.89	-3607.992	171.102	1.638639	1.497105
30	-3438.387	-3609.131	170.7449	1.751733	1.675325
36	-3452.708	-3623.409	170.7008	1.576335	1.828942
42	-3442.083	-3612.505	170.4217	1.560533	2.02804
48	-3455.265	-3626.169	170.9038	1.578206	1.685763
54	-3442.413	-3612.181	169.7685	1.283543	2.621509
60	-3434.662	-3604.5	169.8381	1.428107	2.488344
66	-3433.761	-3603.692	169.931	1.335186	2.488344
72	-3437.971	-3608.507	170.5367	1.620639	1.910714
78	-3437.247	-3608.002	170.7559	1.534858	1.819529
84	-3447.393	-3618.106	170.7123	1.659593	1.763258
90	-3444.337	-3614.591	170.2539	1.48787	2.185719
96	-3434.834	-3605.218	170.3843	1.429109	2.139109
102	-3442.867	-3612.407	169.541	1.435993	2.667795
108	-3442.001	-3611.798	169.7965	1.328904	2.576076
114	-3442.323	-3612.977	170.654	1.544821	1.882566
120	-3448.633	-3617.847	169.2135	1.330067	2.931639
126	-3438.671	-3608.464	169.793	1.406669	2.529869
132	-3433.061	-3603.848	170.7875	1.589919	1.759427
138	-3434.952	-3605.663	170.7108	1.496841	1.876518
144	-3452.484	-3622.1	169.6162	1.396567	2.645703
150	-3443.917	-3614.43	170.5131	1.5336	1.985152
156	-3457.854	-3628.019	170.1657	1.529226	2.216062
162	-3438.16	-3608.527	170.3667	1.395094	2.172747
168	-3442.151	-3611.582	169.4309	1.435214	2.735769
174	-3438.209	-3609.214	171.0055	1.650755	1.559814
180	-3430.344	-3600.873	170.5295	1.466549	2.018886
186	-3435.729	-3606.295	170.5659	1.508469	1.966595
192	-3435.81	-3606.631	170.821	1.527644	1.779458
198	-3439.974	-3610.816	170.8424	1.625403	1.695849
204	-3444.716	-3613.533	168.8163	1.244958	3.219667
210	-3432.861	-3603.758	170.8971	1.661544	1.630846
216	-3425.973	-3596.759	170.7857	1.626997	1.734679
222	-3428.182	-3598.767	170.5857	1.552716	1.923538
228	-3429.101	-3599.697	170.5959	1.570403	1.904659
234	-3429.144	-3599.955	170.8113	1.592142	1.741215
240	-3436.107	-3606.538	170.431	1.682282	1.940436
246	-3447.006	-3617.641	170.6349	1.560281	1.88505
252	-3454.38	-3624.09	169.71	1.450538	2.554261
258	-3450.796	-3620.817	170.0212	1.356928	2.418069
264	-3455.344	-3625.772	170.4282	1.658518	1.958306
270	-3451.39	-3622.388	170.9978	1.658518	1.559769
276	-3440.251	-3610.88	170.6294	1.658518	1.821548
282	-3442.004	-3612.7	170.6962	1.809273	1.669049
288	-3443.669	-3614.438	170.7685	1.736949	1.669049
294	-3429.366	-3599.076	169.7096	1.403641	2.583641
300	-3439.032	-3608.375	169.3422	1.336894	2.849704
306	-3439.859	-3609.178	169.3185	1.360631	2.849704
312	-3448.252	-3617.807	169.5555	1.412347	2.673392
318	-3446.329	-3616.336	170.0065	1.366283	2.421416
324	-3447.938	-3618.473	170.535	1.476222	2.008783
330	-3446.194	-3616.67	170.4761	1.53513	2.008783
336	-3436.684	-3607.369	170.6855	1.593868	1.827432
342	-3439.233	-3608.906	169.6734	1.515095	2.536836
348	-3450.5	-3620.027	169.527	1.361495	2.722081
354	-3442.595	-3611.518	168.9236	1.157587	3.207876
360	-3436.813	-3603.462	166.6492	1.05642	4.572885
366	-3438.015	-3603.819	165.8042	0.9867632	5.083144
372	-3427.216	-3593.841	166.625	1.011061	4.611917
378	-3439.081	-3606.905	167.8249	1.123184	3.867978
384	-3444.06	-3610.206	166.1466	0.9694839	4.902454
390	-3437.552	-3606.456	168.9042	1.270438	3.152378
396	-3443.721	-3612.663	168.9424	1.232295	3.152378
402	-3432.925	-3601.828	168.9021	1.169458	3.213559
408	-3445.647	-3614.454	168.807	1.271149	3.209636
414	-3436.752	-3604.812	168.0602	1.165081	3.708293
420	-3443.936	-3612.387	168.4505	1.290016	3.408495
426	-3450.618	-3619.398	168.7798	1.21351	3.259797
432	-3443.389	-3612.133	168.7443	1.216622	3.278932
438	-3443.642	-3612.08	168.4379	1.275867	3.424211
444	-3437.577	-3606.642	169.0648	1.271733	3.055887
450	-3448.732	-3618.052	169.3201	1.302431	2.883984
456	-3436.994	-3606.259	169.2648	1.357736	2.883984
462	-3440.45	-3610.371	169.9205	1.360161	2.47932
